ID_ARBRE,commune,quartier,site,cote_voirie,matricule_arbre,genre_arbre,espece_arbre,controle,situation,type_sol,surf_permeable,date_plantation,classe_age,hauteur,classe_hauteur,diametre,circonference (en cm),classe_circonference,port_arbre,vigueur_pousse,champignon_collet,insecte_collet,plaie_collet,observation_collet,champignon_tronc,insecte_tronc,fissure_tronc,rejet_tronc,tuteurage_arbre,canisse_arbre,plaie_tronc,observation_tronc,champignon_houppier,insecte_houppier,fissure_houppier,ecorce_incluse_houppier,bois_mort_houppier,plaie_houppier,observation_houppier,esperance_maintien,contrainte,classification_diagnostic
78551-Arbres-073,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,,5,Corylus, Colurna - L. -  ,,Alignement,MA,20,2010,JA,700,H2,35.01408748,55,C2,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C1
78551-Arbres-074,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,,6,Corylus, Colurna - L. -  ,,Alignement,MA,20,2010,JA,700,H2,35.01408748,55,C2,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C1
78551-Arbres-075,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,,7,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2019,J,700,H2,15.91549431,25,C1,SL,P,Non,Non,RCPLNC,,Non,Non,TPF,Non,T2:Bipode,Oui,TPPL,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-076,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,,8,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,JA,700,H2,35.01408748,55,C2,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C1
78551-Arbres-077,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,,9,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,JA,700,H2,25.46479089,40,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C1
78551-Arbres-078,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,,10,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,JA,700,H2,31.83098862,50,C1,SL,P,Non,Non,RCPLC,Racine apparente,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-079,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,,11,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,JA,500,H1,22.28169203,35,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C1
78551-Arbres-080,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,,12,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,JA,700,H2,25.46479089,40,C1,SL,P,Oui,Non,RCPLCF,Fructification ganoderme,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPPL,,3,Non,C3
78551-Arbres-081,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,,13,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,JA,700,H2,35.01408748,55,C2,SL,P,Non,Non,RCPLC,Racine apparente,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-082,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,,14,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,JA,700,H2,31.83098862,50,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C1
78551-Arbres-083,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,,15,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,JA,700,H2,38.19718634,60,C2,SL,P,Non,Non,RCPLNC,,Non,Non,TPF,Non,Non,Non,TPLNC,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-084,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,,16,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,JA,700,H2,35.01408748,55,C2,SL,P,Non,Non,RCPLC,Racine apparente,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
78551-Arbres-085,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,,17,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,JA,700,H2,31.83098862,50,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
78551-Arbres-086,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,,18,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,JA,700,H2,28.64788976,45,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C1
78551-Arbres-087,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,,19,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,JA,700,H2,25.46479089,40,C1,SL,P,Non,Non,RCPPL,Racine apparente,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,Axe 3 Mort 2M Nord,1,Non,C2
78551-Arbres-088,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,,20,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,JA,700,H2,38.19718634,60,C2,SL,P,Non,Non,RCPPL,Racine apparente,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C1
78551-Arbres-089,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,,21,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,JA,700,H2,31.83098862,50,C1,SL,P,Non,Non,RCPLNC,Racine apparente,Non,Non,TPF,Non,Non,Non,TPLNC,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-090,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,,22,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,JA,700,H2,28.64788976,45,C1,SL,P,Non,Non,RCPLC,Racine apparente,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C1
78551-Arbres-091,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,,23,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,JA,700,H2,25.46479089,40,C1,SL,P,Non,Non,RCPLNC,Racine apparente,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-092,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,,24,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,JA,700,H2,25.46479089,40,C1,SL,P,Non,Non,RCPLNC,Racine apparente,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-093,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,,25,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,JA,700,H2,35.01408748,55,C2,SL,P,Non,Non,RCPPL,Racine apparente,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C1
78551-Arbres-094,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,,26,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,JA,700,H2,28.64788976,45,C1,SL,P,Non,Non,RCPLC,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C1
78551-Arbres-095,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,,27,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,JA,700,H2,31.83098862,50,C1,SL,P,Non,Non,RCPPL,Racine apparente,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C1
78551-Arbres-096,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,,28,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,JA,700,H2,31.83098862,50,C1,SL,P,Non,Non,RCPLNC,,Non,Non,TPF,Non,Non,Non,TPLS,Problème de coupe,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-097,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,,29,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,JA,700,H2,28.64788976,45,C1,SL,MP,Non,Non,RCPLC,Racine apparente,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-098,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Président Roosevelt,Pair,1,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,31.83098862,50,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPPL,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-099,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Président Roosevelt,Pair,2,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,31.83098862,50,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-100,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Président Roosevelt,Pair,3,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,38.19718634,60,C2,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-101,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Président Roosevelt,Pair,4,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,35.01408748,55,C2,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-102,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Président Roosevelt,Pair,5,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,31.83098862,50,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLNC,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-103,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Président Roosevelt,Pair,6,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,25.46479089,40,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPPL,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-104,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Président Roosevelt,Pair,7,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,22.28169203,35,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-105,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Président Roosevelt,Pair,8,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,28.64788976,45,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-106,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Président Roosevelt,Pair,9,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,28.64788976,45,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-107,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Président Roosevelt,Pair,10,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,25.46479089,40,C1,SL,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-108,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Président Roosevelt,Pair,11,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,28.64788976,45,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-109,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Président Roosevelt,Pair,12,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,31.83098862,50,C1,SL,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-110,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Président Roosevelt,Pair,13,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,19.09859317,30,C1,SL,PP,Non,Non,RCPLC,,Non,Non,TPF,Non,Non,Non,TPPL,,Non,Non,HPF ,Non,HPBM ,HPPL,Affaiblissement physiologique important,2,Non,C3
78551-Arbres-111,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Président Roosevelt,Pair,14,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,400,H1,15.91549431,25,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Oui,TPLC,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C1
78551-Arbres-112,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Président Roosevelt,Pair,15,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,31.83098862,50,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-113,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Président Roosevelt,Pair,16,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,28.64788976,45,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-114,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Président Roosevelt,Pair,17,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,35.01408748,55,C2,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-115,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Président Roosevelt,Pair,18,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,38.19718634,60,C2,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-116,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Président Roosevelt,Pair,19,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,31.83098862,50,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C1
78551-Arbres-117,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Président Roosevelt,Pair,20,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,28.64788976,45,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-118,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Président Roosevelt,Pair,21,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,31.83098862,50,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-119,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Président Roosevelt,Pair,22,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,28.64788976,45,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLNC,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-120,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Président Roosevelt,Pair,23,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,31.83098862,50,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C1
78551-Arbres-121,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Président Roosevelt,Pair,24,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,28.64788976,45,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-122,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Président Roosevelt,Pair,25,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,35.01408748,55,C2,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C1
78551-Arbres-123,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Président Roosevelt,Pair,26,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,35.01408748,55,C2,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-124,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Turgot,,1,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,J,400,H1,15.91549431,25,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,T2:Bipode,Oui,TPPL,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C1
78551-Arbres-125,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Turgot,,2,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,JA,700,H2,28.64788976,45,C1,SL,P,Non,Non,RCPLNC,Racine apparente,Non,Non,TPF,Oui,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-126,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Turgot,,3,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,JA,700,H2,31.83098862,50,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPPL,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C1
78551-Arbres-127,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Turgot,,4,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,J,500,H1,19.09859317,30,C1,SL,P,Non,Non,RCPLNS,,Non,Non,TPF,Non,T2:Bipode,Oui,TPPL,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-128,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Turgot,,5,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,J,500,H1,19.09859317,30,C1,SL,P,Non,Non,RCPLNC,Racine apparente,Non,Non,TPF,Non,T2:Bipode,Oui,TPPL,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-129,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Turgot,,6,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,J,500,H1,15.91549431,25,C1,SL,P,Non,Non,RCPLNC,Racine de surface / Choc collet,Non,Non,TPF,Non,T2:Bipode,Oui,TPPL,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-130,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Turgot,,7,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,JA,700,H2,35.01408748,55,C2,SL,P,Non,Non,RCPLNC,,Non,Non,TPF,Non,Non,Non,TPPL,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-131,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Turgot,,8,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,JA,700,H2,28.64788976,45,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
78551-Arbres-132,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Turgot,,9,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,JA,700,H2,31.83098862,50,C1,SL,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
78551-Arbres-133,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Turgot,,10,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,JA,700,H2,35.01408748,55,C2,SL,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
78551-Arbres-134,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Turgot,,11,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,JA,700,H2,28.64788976,45,C1,SL,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
78551-Arbres-135,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Turgot,,12,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,JA,700,H2,28.64788976,45,C1,SL,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
78551-Arbres-136,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Turgot,,13,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,JA,700,H2,25.46479089,40,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
78551-Arbres-137,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Turgot,,14,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,JA,700,H2,25.46479089,40,C1,SL,P,Non,Non,RCPLNC,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-138,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Turgot,,15,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,JA,700,H2,28.64788976,45,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
78551-Arbres-139,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Turgot,,16,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,JA,700,H2,28.64788976,45,C1,SL,P,Non,Non,RCPLS,Racine apparente,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-140,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Turgot,,17,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,JA,700,H2,28.64788976,45,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
78551-Arbres-141,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Turgot,,18,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,JA,700,H2,31.83098862,50,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
78551-Arbres-142,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Turgot,,19,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,JA,700,H2,31.83098862,50,C1,SL,P,Non,Non,RCPLNC,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-143,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Turgot,,20,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,JA,700,H2,25.46479089,40,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
78551-Arbres-144,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Turgot,,21,Corylus, Colurna - L. -  ,,Alignement,S,1.5,2010,JA,700,H2,31.83098862,50,C1,SL,P,Non,Non,RCPLNC,Racine apparente,Non,Non,TPF,Non,Non,Non,TPLS,Problème de coupe,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-145,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Square Louis XIV,,1,Tilia, Cordata - Mill. - Mill.,,Groupe,TV,100,1990,A,1400,H3,79.57747155,125,C3,L,P,Non,Non,RCPPL,Drageons,Non,Non,TPF,Non,Non,Non,TPPL,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C1
78551-Arbres-146,Saint Germain en Laye,Quartier 3 - Lycée International,RN13,Impair,1,Tilia, Europaea -  - Pallida,,Alignement,MA,4,2000,A,500,H1,38.19718634,60,C2,R5,P,Non,Non,RCPPL,,Non,Non,TPF,Oui,T2:Bipode,Oui,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
